host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_category
43669488,Shwetha,Manhattan,40.7579,-73.96243,Entire home/apt,170,1,1,0.02,1,0,expensive
11428056,Brian,Manhattan,40.76039,-73.99002,Private room,70,2,11,0.24,1,0,cheap
21221987,Joshua,Manhattan,40.79512,-73.97479,Private room,80,5,1,0.02,1,0,cheap
15809410,Gabriela,Manhattan,40.81464,-73.96185,Entire home/apt,186,7,0,0.0,1,0,expensive
1181122,Matin,Manhattan,40.72824,-73.97543,Entire home/apt,174,3,11,0.24,1,0,expensive
10134825,Kara,Manhattan,40.71413,-73.9864,Private room,89,1,5,0.11,4,0,cheap
23936958,Alex,Manhattan,40.72749,-73.98894,Private room,109,3,4,0.09,1,0,medium
43691297,Camille,Brooklyn,40.72788,-73.95408,Entire home/apt,100,4,26,0.57,1,0,cheap
6112537,David,Brooklyn,40.71078,-73.94061,Private room,80,5,5,0.11,2,0,cheap
14796247,Sandra And Cary,Brooklyn,40.6419,-73.96421,Private room,41,7,16,0.35,4,292,cheap
41152325,INu,Brooklyn,40.72373,-73.94537,Entire home/apt,120,5,0,0.0,1,0,medium
2857722,Joseph,Manhattan,40.73435,-73.99903,Entire home/apt,230,8,23,0.5,1,0,expensive
3901962,Dylan,Manhattan,40.72948,-73.98664,Entire home/apt,149,2,1,0.02,1,0,medium
11305944,Yahaira,Bronx,40.86789,-73.85999,Private room,63,4,40,0.87,5,0,cheap
25266527,Maria,Brooklyn,40.62054,-73.99828,Entire home/apt,60,3,6,0.13,1,0,cheap
5164854,Lilia,Manhattan,40.81959,-73.9379,Private room,57,3,17,0.38,8,341,cheap
3038856,Samir,Brooklyn,40.7124,-73.96259,Entire home/apt,164,1,10,0.23,3,0,expensive
5499953,R Demetre,Brooklyn,40.66916,-73.95288,Entire home/apt,250,2,10,0.22,2,365,expensive
8791857,Mario,Manhattan,40.81067,-73.96377,Entire home/apt,194,5,29,0.75,1,102,expensive
14386700,Elsa,Manhattan,40.70698,-74.01383,Entire home/apt,140,10,0,0.0,1,0,medium
43371802,Sinaly,Brooklyn,40.6283,-73.92619,Private room,129,4,5,0.11,5,365,medium
7784911,Marc,Brooklyn,40.70948,-73.94081,Entire home/apt,250,4,0,0.0,2,188,expensive
6502766,Katie,Manhattan,40.73637,-73.99746,Entire home/apt,150,2,16,0.37,1,0,medium
51414,Jose Xavier,Brooklyn,40.71525,-73.94742,Private room,65,2,9,0.2,1,0,cheap
43804373,Solange,Manhattan,40.76096,-73.95964,Entire home/apt,250,1,13,0.28,1,0,expensive
10023505,Gabriel,Brooklyn,40.7347,-73.95727,Shared room,185,1,1,0.02,1,0,expensive
41817016,G Angela,Queens,40.77188,-73.91555,Private room,175,1,5,0.11,1,87,expensive
30283594,Kara,Manhattan,40.76483,-73.95801,Entire home/apt,249,30,1,0.04,121,273,expensive
30283594,Kara,Manhattan,40.76137,-73.96042,Entire home/apt,199,30,3,0.11,121,365,expensive
39047190,Stacy,Manhattan,40.73858,-73.98882,Entire home/apt,180,4,2,0.04,1,0,expensive
4818113,Veralyn,Brooklyn,40.6678,-73.92526,Private room,60,3,34,0.73,1,116,cheap
30866347,Ignacio,Brooklyn,40.70866,-73.94116,Private room,55,7,2,0.05,1,0,cheap
43876308,Everol,Brooklyn,40.64464,-73.94807,Entire home/apt,90,2,4,1.85,1,93,cheap
14156051,Brooke,Manhattan,40.73305,-73.98668,Private room,130,4,1,0.02,1,0,medium
43885876,Nicholas,Bronx,40.85362,-73.82949,Shared room,150,1,0,0.0,1,364,medium
43889585,Allyson,Brooklyn,40.73747,-73.95289,Private room,80,1,0,0.0,1,0,cheap
43893277,Edward,Manhattan,40.82523,-73.95383,Private room,85,3,37,0.81,1,61,cheap
34934128,Aly,Manhattan,40.76095,-73.98668,Private room,150,2,3,0.08,1,0,medium
890425,Lea,Brooklyn,40.67889,-73.94326,Private room,40,2,3,0.27,1,0,cheap
5283853,Chara,Manhattan,40.72972,-73.9875,Private room,140,2,35,0.78,2,28,medium
12720552,Julie,Brooklyn,40.69902,-73.93102,Shared room,50,1,5,0.11,5,365,cheap
1237358,David,Manhattan,40.72342,-73.98871,Entire home/apt,250,2,1,0.02,1,0,expensive
43949321,Ronald,Brooklyn,40.68717,-73.96015,Private room,70,7,1,0.02,1,0,cheap
1854179,Fedor,Brooklyn,40.68043,-73.96781,Entire home/apt,160,5,5,0.11,1,0,medium
43956548,Baizy,Manhattan,40.71631,-73.99694,Entire home/apt,139,4,8,0.17,1,350,medium
20990447,Adir,Manhattan,40.85338,-73.93061,Private room,50,5,4,0.09,1,0,cheap
43964253,Rob,Manhattan,40.77455,-73.94982,Entire home/apt,145,2,31,0.69,1,0,medium
43969051,Kate,Manhattan,40.79061,-73.97335,Entire home/apt,215,5,1,0.02,1,0,expensive
43945071,Shining,Queens,40.74654,-73.95778,Entire home/apt,199,480,0,0.0,1,365,expensive
43375242,Gabriela,Queens,40.75653,-73.93268,Private room,120,2,9,0.2,2,89,medium
26012172,Katarina,Manhattan,40.75093,-73.99675,Entire home/apt,160,3,9,0.19,1,0,medium
37131217,Rowdy,Manhattan,40.7816,-73.97638,Entire home/apt,125,5,0,0.0,1,0,medium
43976299,Sean,Manhattan,40.83057,-73.94582,Entire home/apt,99,1,0,0.0,1,0,cheap
4230646,Jonathan,Manhattan,40.72595,-73.98218,Entire home/apt,150,2,6,0.18,1,0,medium
15756065,Genna,Brooklyn,40.69795,-73.92162,Private room,110,1,2,0.04,1,0,medium
38204730,Kathy,Manhattan,40.73524,-73.98441,Entire home/apt,239,5,2,0.05,3,30,expensive
44042396,Gabriel,Brooklyn,40.66754,-73.95265,Private room,40,4,3,0.07,1,0,cheap
15833732,Yawen,Manhattan,40.80285,-73.9657,Private room,60,5,2,0.05,1,0,cheap
30460662,GabrielleRenée,Manhattan,40.82117,-73.94306,Entire home/apt,87,2,11,0.25,1,0,cheap
33874814,Victor,Brooklyn,40.70617,-73.95055,Private room,44,2,0,0.0,1,6,cheap
44050884,Amaurys,Manhattan,40.8272,-73.94137,Private room,80,1,0,0.0,1,0,cheap
10618178,Greg,Manhattan,40.78174,-73.94829,Entire home/apt,119,6,4,0.09,1,0,medium
2128335,Julian,Brooklyn,40.66198,-73.99785,Entire home/apt,69,5,9,0.2,1,0,cheap
44087298,Catherine,Manhattan,40.84707,-73.93541,Private room,50,1,38,0.84,2,0,cheap
8489997,Evonne,Brooklyn,40.71111,-73.95141,Entire home/apt,200,10,27,0.59,1,280,expensive
44099001,Agnieszka,Queens,40.7452,-73.89086,Entire home/apt,78,2,1,0.03,1,0,cheap
2477248,Christopher,Brooklyn,40.68602,-73.97386,Entire home/apt,150,4,4,0.09,1,0,medium
20413250,Sara,Queens,40.76307,-73.92247,Entire home/apt,150,14,0,0.0,2,0,medium
28916226,Suzy,Brooklyn,40.65774,-73.95202,Entire home/apt,75,1,0,0.0,1,0,cheap
43371802,Sinaly,Brooklyn,40.62868,-73.92739,Private room,125,4,13,0.29,5,180,medium
40376473,Matthew,Manhattan,40.74451,-73.99226,Entire home/apt,299,2,25,1.22,1,221,expensive
44123353,Griffin,Manhattan,40.78583,-73.9768,Private room,55,3,2,0.04,1,0,cheap
27708645,Malik,Brooklyn,40.67831,-73.93903,Private room,65,3,3,0.07,1,342,cheap
25360921,Darwaysh,Manhattan,40.74911,-73.9877,Entire home/apt,300,3,0,0.0,1,0,expensive
15094887,Lisa,Manhattan,40.80582,-73.95355,Entire home/apt,150,5,11,0.82,1,0,medium
19838610,Scott,Manhattan,40.76859,-73.9872,Private room,79,1,5,0.14,1,0,cheap
2284111,Su,Manhattan,40.76599,-73.98388,Entire home/apt,152,1,0,0.0,1,0,medium
44170892,Keiko Harumi  Eric,Brooklyn,40.63421,-74.0263,Private room,85,2,36,0.94,1,281,cheap
2448006,El Haj,Manhattan,40.80311,-73.94858,Private room,100,3,6,0.13,3,349,cheap
13501341,Fiorella,Brooklyn,40.70054,-73.91185,Entire home/apt,82,4,8,0.22,2,0,cheap
2422554,Brais,Bronx,40.83746,-73.92268,Private room,59,4,51,1.11,2,0,cheap
44193702,Dylan,Manhattan,40.72137,-73.97786,Private room,75,1,5,0.11,1,0,cheap
26909087,Jordan,Brooklyn,40.69067,-73.92643,Private room,65,1,2,0.04,1,0,cheap
44195923,Dawn,Staten Island,40.63378,-74.08726,Private room,50,1,0,0.0,1,0,cheap
25370219,Sacha,Brooklyn,40.71495,-73.96321,Private room,65,2,12,0.26,1,0,cheap
2227376,Eunwoo,Manhattan,40.74501,-73.99725,Entire home/apt,109,3,10,0.33,1,0,medium
23968798,Anthony,Manhattan,40.76436,-73.96471,Entire home/apt,300,4,7,0.16,1,188,expensive
4168247,Lidia,Brooklyn,40.69371,-73.97076,Entire home/apt,135,6,12,0.32,1,188,medium
32588705,Abraham,Manhattan,40.79771,-73.93449,Entire home/apt,110,2,1,0.02,1,0,medium
10953390,Sam,Manhattan,40.72369,-73.98998,Entire home/apt,300,2,1,0.02,1,0,expensive
2321776,Hugo,Manhattan,40.83368,-73.94314,Private room,80,4,0,0.0,1,0,cheap
5338040,Jackie,Manhattan,40.77372,-73.94803,Private room,185,5,7,0.15,1,341,expensive
1182180,Isaac Linda  Noelia,Brooklyn,40.64985,-74.00207,Private room,35,6,26,0.57,1,160,cheap
17871237,Mandy,Brooklyn,40.71599,-73.95514,Private room,250,5,0,0.0,1,0,expensive
43779028,Allan,Manhattan,40.76974,-73.98743,Private room,90,2,2,0.05,1,0,cheap
43768534,AnnMarie,Brooklyn,40.72403,-73.94306,Private room,60,7,11,0.24,1,0,cheap
1278978,Nelly,Brooklyn,40.71602,-73.94645,Private room,70,3,1,0.05,1,0,cheap
44262118,Martin,Manhattan,40.77915,-73.97794,Private room,130,2,3,0.06,1,0,medium
3687880,Veola,Brooklyn,40.68293,-73.93437,Private room,35,14,0,0.0,1,0,cheap
15928518,Karen,Brooklyn,40.7127,-73.94048,Entire home/apt,110,3,10,0.22,1,0,medium
44273727,Wes,Brooklyn,40.67416,-73.93854,Private room,70,1,3,0.06,1,0,cheap
6630320,Florie,Brooklyn,40.71109,-73.95918,Entire home/apt,200,2,7,0.15,1,0,expensive
9684993,Randy,Queens,40.70928,-73.89795,Entire home/apt,139,5,3,0.16,1,0,medium
1938669,Amanda,Manhattan,40.74268,-73.98401,Entire home/apt,185,4,15,0.33,1,7,expensive
10181589,Jodi,Queens,40.74592,-73.92399,Entire home/apt,95,1,0,0.0,1,0,cheap
6112537,David,Brooklyn,40.71116,-73.94014,Private room,100,1,2,0.05,2,0,cheap
3266068,Alex,Manhattan,40.72625,-73.98173,Entire home/apt,235,3,4,0.09,1,0,expensive
44303500,Bruce  Suzanne,Manhattan,40.8484,-73.93972,Private room,70,2,1,0.16,2,0,cheap
26389845,Felipe,Manhattan,40.72696,-73.98406,Private room,95,2,2,0.04,2,0,cheap
44308521,David,Manhattan,40.82355,-73.94881,Private room,50,2,0,0.0,1,0,cheap
9247072,Jennifer,Manhattan,40.79879,-73.96721,Private room,100,1,9,0.19,1,0,cheap
44314131,Raphael,Brooklyn,40.66852,-73.9425,Entire home/apt,160,1,1,0.02,1,0,medium
44322686,Matt,Brooklyn,40.71193,-73.94266,Private room,65,1,9,0.19,1,35,cheap
6722310,Rob,Manhattan,40.71915,-73.98546,Private room,60,2,12,0.26,1,0,cheap
44344360,Jeremiah,Brooklyn,40.69882,-73.91771,Private room,60,7,0,0.0,1,0,cheap
44347591,Kyle,Brooklyn,40.7034,-73.9296,Private room,50,2,0,0.0,1,0,cheap
44343181,Monica,Brooklyn,40.72522,-73.94563,Private room,60,6,0,0.0,1,0,cheap
9996343,Leticia,Brooklyn,40.69181,-73.9463,Private room,55,3,18,0.39,1,0,cheap
31230100,Elissa,Brooklyn,40.67352,-73.95633,Entire home/apt,80,7,45,1.06,3,161,cheap
44361695,Mordeana,Queens,40.73351,-73.71299,Private room,65,2,39,0.85,1,222,cheap
41808609,Emma,Manhattan,40.75711,-73.99665,Entire home/apt,235,2,20,0.43,1,0,expensive
21940002,Zlatko,Manhattan,40.71978,-73.98424,Entire home/apt,205,2,6,0.13,1,0,expensive
3404110,Kristofer,Brooklyn,40.69561,-73.969,Entire home/apt,109,3,1,0.02,1,0,medium
14564141,Teddy,Brooklyn,40.68255,-73.96167,Private room,85,2,12,0.26,1,0,cheap
17853061,Jonathan,Manhattan,40.73106,-73.98467,Entire home/apt,120,3,4,0.09,1,0,medium
17473615,Bleik,Manhattan,40.75548,-73.99706,Private room,130,1,1,0.02,1,0,medium
9036787,Katie,Manhattan,40.80109,-73.97093,Entire home/apt,190,4,46,1.02,1,207,expensive
21737404,Miklos,Manhattan,40.8022,-73.95737,Private room,99,4,2,0.04,1,0,cheap
1905482,Steven,Manhattan,40.84747,-73.94279,Entire home/apt,125,30,0,0.0,1,0,medium
44398705,Victoria,Brooklyn,40.68881,-73.92805,Private room,52,4,3,0.35,2,157,cheap
44398705,Victoria,Brooklyn,40.68942,-73.9287,Entire home/apt,110,4,5,0.11,2,50,medium
2945143,Ahmed,Queens,40.70588,-73.90821,Private room,75,2,0,0.0,1,0,cheap
18830662,Jack,Manhattan,40.71707,-73.99066,Private room,99,3,1,0.02,2,0,cheap
44433249,Sarah,Manhattan,40.7465,-73.97734,Private room,85,5,2,0.04,1,0,cheap
7654837,George,Manhattan,40.75287,-73.97439,Entire home/apt,149,10,3,0.13,1,14,medium
2761047,Katarina,Brooklyn,40.71175,-73.96092,Entire home/apt,124,2,13,0.28,1,0,medium
44436646,Jaqui,Manhattan,40.72529,-73.97756,Private room,125,2,23,0.51,1,0,medium
1411399,Carlos,Queens,40.76615,-73.91325,Private room,99,1,6,0.13,5,323,cheap
1411399,Carlos,Queens,40.76799,-73.91234,Private room,109,1,2,0.04,5,138,medium
18418581,Pooja,Manhattan,40.85432,-73.93198,Entire home/apt,235,1,28,0.64,3,364,expensive
11625123,Jennifer,Brooklyn,40.67501,-73.95873,Entire home/apt,95,2,20,0.44,1,0,cheap
15231059,Apollo,Manhattan,40.71978,-73.98705,Entire home/apt,250,2,8,0.17,4,297,expensive
44460139,Chloe,Manhattan,40.72815,-74.00084,Entire home/apt,190,4,4,0.09,1,0,expensive
20123860,Chase,Manhattan,40.72831,-73.98481,Private room,125,1,2,0.04,2,0,medium
36573037,Tracey,Manhattan,40.87126,-73.91722,Entire home/apt,125,2,20,0.46,2,164,medium
16954469,Michele,Brooklyn,40.66999,-73.94735,Private room,160,2,2,0.04,1,364,medium
17607789,Lorenna,Manhattan,40.79866,-73.94148,Private room,59,1,0,0.0,1,0,cheap
44506171,Yvette And Ashley,Brooklyn,40.63401,-73.93808,Entire home/apt,55,1,47,1.03,1,348,cheap
44086736,Darren,Manhattan,40.78465,-73.94914,Entire home/apt,100,1,7,0.2,1,0,cheap
3256433,Ira,Manhattan,40.72116,-73.99124,Entire home/apt,250,30,8,0.2,7,4,expensive
3626916,Alisa  Dante,Brooklyn,40.67307,-73.97235,Entire home/apt,95,1,1,0.03,1,0,cheap
30791331,Tsepak,Queens,40.7568,-73.88894,Entire home/apt,89,2,9,0.2,2,331,cheap
44534342,Faith,Manhattan,40.74568,-73.98324,Entire home/apt,285,7,8,0.18,1,302,expensive
35302724,Wei,Manhattan,40.71924,-74.01165,Private room,127,2,2,0.04,1,0,medium
44593150,Alberto,Manhattan,40.7139,-74.00621,Entire home/apt,150,1,0,0.0,1,0,medium
44593642,Charlie,Manhattan,40.78385,-73.97466,Entire home/apt,225,30,1,0.02,1,0,expensive
19244346,Emanuele,Manhattan,40.79893,-73.96769,Entire home/apt,150,4,1,0.02,1,0,medium
6518093,Mathilde,Brooklyn,40.67968,-73.90764,Private room,50,1,2,0.04,1,0,cheap
31469635,Ricky,Manhattan,40.82497,-73.94595,Private room,60,1,1,0.16,2,363,cheap
2742979,Lawrence,Manhattan,40.73983,-74.00102,Entire home/apt,275,7,6,0.14,1,0,expensive
14817413,Jessica,Manhattan,40.74088,-73.98285,Shared room,65,1,8,0.17,1,0,cheap
9295237,Noelle,Queens,40.75763,-73.91389,Entire home/apt,130,5,2,0.04,2,0,medium
3191699,Tori,Queens,40.74534,-73.95557,Entire home/apt,199,2,0,0.0,1,0,expensive
44623374,Jordan,Brooklyn,40.67763,-73.95943,Private room,65,1,5,0.11,1,0,cheap
5803786,Bailey,Brooklyn,40.70727,-73.94025,Private room,75,2,1,0.02,1,0,cheap
36889012,Michael,Brooklyn,40.68251,-73.91944,Entire home/apt,200,1,52,1.82,4,359,expensive
40696448,Zhehui,Manhattan,40.80773,-73.95977,Private room,40,4,2,0.05,1,0,cheap
44630169,Stephen,Manhattan,40.82725,-73.9453,Entire home/apt,68,2,9,0.29,1,0,cheap
44631190,Eli,Brooklyn,40.68053,-74.00387,Entire home/apt,130,3,15,0.33,1,356,medium
44660079,Leslie,Manhattan,40.77875,-73.9875,Entire home/apt,165,5,25,0.54,2,70,expensive
44666806,Alex,Manhattan,40.72767,-73.98452,Entire home/apt,250,1,2,0.04,1,0,expensive
32833549,Siju,Queens,40.76541,-73.92009,Shared room,52,1,1,0.02,1,363,cheap
44675456,Mark,Manhattan,40.73798,-73.99963,Entire home/apt,170,2,1,0.03,1,0,expensive
9246269,Nick,Brooklyn,40.69498,-73.94237,Private room,42,5,0,0.0,1,0,cheap
26443890,Matthieu,Brooklyn,40.70496,-73.93689,Private room,65,3,2,0.04,1,0,cheap
10364617,Nikolina,Brooklyn,40.64685,-74.01097,Entire home/apt,80,3,34,0.75,1,0,cheap
30376992,Chloé,Manhattan,40.77964,-73.95474,Entire home/apt,130,2,5,0.11,1,0,medium
5805675,Avik,Manhattan,40.76693,-73.95911,Entire home/apt,140,7,2,0.05,1,0,medium
29821368,Matthew,Manhattan,40.73809,-73.98215,Entire home/apt,200,2,2,0.04,1,0,expensive
44697034,Kevin,Brooklyn,40.69504,-73.94807,Private room,55,1,14,0.3,1,0,cheap
39769788,Nico,Brooklyn,40.7012,-73.92682,Private room,50,3,0,0.0,1,0,cheap
3969780,Zaka,Manhattan,40.77843,-73.95191,Entire home/apt,175,2,1,0.02,1,0,expensive
29408645,Tara,Manhattan,40.71879,-73.99586,Entire home/apt,99,2,4,0.09,1,18,cheap
32583045,Charles,Manhattan,40.71297,-73.98561,Entire home/apt,200,1,4,0.09,1,0,expensive
44754726,Danielle,Manhattan,40.81646,-73.9369,Entire home/apt,180,1,0,0.0,1,0,expensive
28783846,Fleur,Manhattan,40.71435,-73.98924,Entire home/apt,90,6,7,0.23,1,0,cheap
938086,Benjamin,Queens,40.74537,-73.88337,Private room,51,1,12,0.26,1,0,cheap
17530762,Ian,Brooklyn,40.70374,-73.93016,Private room,62,5,1,0.02,1,0,cheap
8636732,Kay,Brooklyn,40.63682,-73.9676,Entire home/apt,70,3,0,0.0,2,0,cheap
17028800,Gina,Brooklyn,40.69856,-73.93087,Private room,90,1,1,0.02,1,0,cheap
25913948,Natalie,Brooklyn,40.70145,-73.93798,Private room,45,3,1,0.02,1,0,cheap
44779572,Justin,Manhattan,40.80096,-73.96671,Private room,109,1,7,0.15,1,0,medium
43220439,Annesha,Queens,40.67068,-73.76711,Private room,55,5,29,0.64,1,314,cheap
11241345,Madison,Manhattan,40.72027,-73.98565,Entire home/apt,275,1,0,0.0,1,0,expensive
44791079,Mike,Brooklyn,40.64291,-73.97928,Entire home/apt,70,1,1,0.02,1,0,cheap
44037475,Hannah,Brooklyn,40.6924,-73.96042,Shared room,29,8,41,0.89,4,53,cheap
258023,Johann,Manhattan,40.77799,-73.98205,Entire home/apt,220,1,2,0.05,1,0,expensive
20985328, Valéria,Queens,40.76152,-73.92254,Private room,80,5,30,0.66,2,249,cheap
5557052,Saket,Queens,40.76436,-73.92628,Private room,110,1,5,0.14,1,0,medium
436365,Jessica M,Manhattan,40.7696,-73.95275,Private room,70,3,31,0.68,3,345,cheap
21180293,Illtyd,Manhattan,40.71342,-73.99045,Private room,90,2,47,1.04,1,28,cheap
2876700,Anais,Brooklyn,40.71369,-73.95523,Entire home/apt,130,10,2,0.04,1,0,medium
44850669,Taft,Bronx,40.81773,-73.86164,Entire home/apt,100,2,58,1.26,1,324,cheap
4264360,Matt,Brooklyn,40.71263,-73.9591,Entire home/apt,100,2,6,0.13,1,0,cheap
4277248,Dorothy,Brooklyn,40.69999,-73.93863,Entire home/apt,125,2,1,0.02,1,0,medium
44857362,Bao,Manhattan,40.74041,-74.00141,Entire home/apt,200,1,0,0.0,1,0,expensive
9864136,Anthony,Brooklyn,40.68623,-73.91374,Private room,50,1,2,0.06,26,365,cheap
44866282,Michelle,Manhattan,40.74026,-74.00091,Entire home/apt,300,1,2,0.04,1,0,expensive
684398,Deepak,Manhattan,40.75744,-73.99269,Entire home/apt,285,4,2,0.04,1,0,expensive
3321346,Jade,Manhattan,40.72903,-73.98938,Entire home/apt,330,3,12,0.32,1,58,expensive
21014758,Garnet,Brooklyn,40.68793,-73.92179,Private room,39,2,57,1.25,3,117,cheap
44875359,Sandra,Manhattan,40.72184,-73.98165,Shared room,60,10,0,0.0,2,0,cheap
12649916,Mari,Brooklyn,40.71383,-73.95273,Entire home/apt,115,1,2,0.04,1,0,medium
44881523,Russell,Manhattan,40.8294,-73.94695,Entire home/apt,99,3,13,0.28,1,0,cheap
44882587,Rachel,Manhattan,40.72613,-73.98062,Entire home/apt,250,1,1,0.02,1,0,expensive
44225290,Jacqueline,Brooklyn,40.71323,-73.94866,Entire home/apt,105,3,26,0.58,1,0,medium
22420999,Herman,Queens,40.69474,-73.83038,Private room,55,1,7,0.15,5,344,cheap
16437254,Benjamin,Brooklyn,40.66406,-73.9949,Entire home/apt,172,30,2,0.46,21,362,expensive
11234583,Sarah,Manhattan,40.75547,-73.96467,Entire home/apt,100,1,0,0.0,1,0,cheap
44923714,Carolyn,Manhattan,40.7818,-73.95122,Entire home/apt,120,1,0,0.0,1,0,medium
44924968,Stephan,Brooklyn,40.67677,-73.94804,Private room,60,2,42,0.94,1,354,cheap
34021565,Yujun,Manhattan,40.79401,-73.96432,Private room,80,1,0,0.0,1,0,cheap
27974952,Alex,Brooklyn,40.64487,-73.94919,Shared room,40,30,3,0.07,7,360,cheap
406843,Trevor,Manhattan,40.72904,-73.97946,Private room,99,2,50,1.1,2,131,cheap
44932338,Maria,Queens,40.7657,-73.92469,Private room,100,2,15,0.33,1,318,cheap
32289994,Michael,Manhattan,40.72195,-73.98797,Private room,78,4,5,0.11,1,0,cheap
44875359,Sandra,Manhattan,40.72367,-73.98131,Shared room,100,15,0,0.0,2,0,cheap
43523900,Shaun,Manhattan,40.76366,-73.99438,Entire home/apt,135,2,2,0.04,1,0,medium
44950182,Dawn,Brooklyn,40.68665,-73.99151,Entire home/apt,250,2,23,1.04,1,0,expensive
6193870,Erin,Manhattan,40.74469,-73.97443,Entire home/apt,125,4,0,0.0,1,0,medium
1841463,Baptiste,Brooklyn,40.72361,-73.94123,Entire home/apt,228,1,0,0.0,1,0,expensive
6653707,David,Queens,40.74854,-73.91338,Private room,37,1,0,0.0,1,0,cheap
44967011,Jose,Manhattan,40.75215,-74.00426,Entire home/apt,116,120,0,0.0,1,0,medium
14046692,Pedro J,Queens,40.65918,-73.83038,Private room,50,1,5,0.24,2,0,cheap
44992001,SidewalksofRIO,Brooklyn,40.69562,-73.94734,Private room,54,30,9,0.2,1,0,cheap
44996314,Chris,Brooklyn,40.71179,-73.96092,Private room,70,3,26,0.57,1,0,cheap
44996501,Dave,Manhattan,40.7633,-73.98591,Private room,135,2,58,2.16,1,42,medium
45003774,Fernando,Brooklyn,40.73248,-73.95237,Entire home/apt,122,5,3,0.07,1,189,medium
22910743,Noah,Manhattan,40.77205,-73.98924,Entire home/apt,141,6,2,0.04,1,0,medium
3656083,Juan,Brooklyn,40.73464,-73.95413,Private room,70,4,17,0.37,2,159,cheap
1603471,Arthur,Brooklyn,40.65685,-73.95287,Private room,90,1,0,0.0,1,0,cheap
45023742,Anne,Manhattan,40.72623,-73.98452,Entire home/apt,150,1,2,0.05,1,0,medium
45029559,Alex,Manhattan,40.74068,-74.00279,Entire home/apt,250,1,1,0.02,1,0,expensive
45033715,Mina,Manhattan,40.7796,-73.94806,Entire home/apt,130,2,19,0.42,1,0,medium
45045974,Shivaul,Brooklyn,40.68173,-73.87314,Private room,48,2,58,1.34,1,248,cheap
13313020,Carmen,Manhattan,40.76389,-73.99072,Shared room,85,1,8,0.17,1,0,cheap
25170062,Ayesha,Manhattan,40.72271,-73.99545,Entire home/apt,180,3,2,0.04,1,0,expensive
24632224,Kendra,Brooklyn,40.67902,-73.96101,Entire home/apt,97,5,2,0.04,1,0,cheap
6178560,Alan,Manhattan,40.81951,-73.93715,Entire home/apt,131,1,0,0.0,1,0,medium
45094827,Rivkie,Brooklyn,40.60676,-73.96012,Entire home/apt,100,1,0,0.0,1,0,cheap
3062365,Claudia,Brooklyn,40.71894,-73.95713,Entire home/apt,100,6,3,0.07,1,0,cheap
6926778,Maurice,Manhattan,40.73932,-74.00382,Entire home/apt,289,3,10,0.22,1,88,expensive
45082108,Kristen,Brooklyn,40.72564,-73.94885,Private room,90,1,0,0.0,1,0,cheap
28272799,Este,Manhattan,40.82855,-73.94033,Private room,29,3,27,0.59,1,0,cheap
45197192,Kathryn,Brooklyn,40.65869,-73.95652,Entire home/apt,70,2,7,0.15,1,0,cheap
2636827,Erin,Brooklyn,40.71795,-73.94273,Private room,80,3,6,0.16,2,0,cheap
10312377,Harvey,Manhattan,40.80458,-73.94888,Private room,120,3,0,0.0,1,0,medium
45203510,Francis,Manhattan,40.72075,-74.00982,Private room,80,1,0,0.0,1,0,cheap
45204053,Curtis,Brooklyn,40.71681,-73.9408,Private room,70,5,22,0.48,2,359,cheap
32228,Brooke,Manhattan,40.7148,-73.99248,Entire home/apt,175,5,16,0.35,1,0,expensive
32792372,Paul,Brooklyn,40.66872,-73.95362,Private room,40,2,18,0.4,1,0,cheap
45208389,Maria Luna,Manhattan,40.75589,-73.99729,Entire home/apt,340,1,0,0.0,1,0,expensive
6346333,Zac,Manhattan,40.72917,-73.98517,Private room,180,1,27,0.59,2,0,expensive
45226868,Jovanna,Brooklyn,40.67455,-73.93968,Entire home/apt,80,4,56,1.23,1,343,cheap
642004,John,Brooklyn,40.69162,-73.99252,Entire home/apt,250,30,6,0.14,1,0,expensive
6346333,Zac,Manhattan,40.72756,-73.98588,Entire home/apt,280,4,2,0.05,2,0,expensive
